dataset,perturbation,target,rep,model,task_type,trtr_mae,trtr_rmse,trtr_mse,trtr_r2,trts_mae,trts_rmse,trts_mse,trts_r2,tsts_mae,tsts_rmse,tsts_mse,tsts_r2,tstr_mae,tstr_rmse,tstr_mse,tstr_r2,trtr_accuracy,trtr_balanced_accuracy,trtr_macro_f1,trtr_auroc,trts_accuracy,trts_balanced_accuracy,trts_macro_f1,trts_auroc,tsts_accuracy,tsts_balanced_accuracy,tsts_macro_f1,tsts_auroc,tstr_accuracy,tstr_balanced_accuracy,tstr_macro_f1,tstr_auroc
real_data5_testing,correlation_mix,Age_linear,2,LinearRegression,regression,10.443763798151581,13.497750806305191,182.18927682911246,-0.11551167152057351,8.566990429284632,10.884999193799356,118.48320744901261,-0.06101386738025316,8.564604034672554,10.98671305456357,120.70786374331756,-0.08093560337333106,10.517148507603322,13.560502006748035,183.88721467501747,-0.1259078348820437,,,,,,,,,,,,,,,,
real_data5_testing,correlation_mix,Age_linear,2,RandomForestRegressor,regression,9.560629120740854,12.64045868625698,159.78119579896955,0.02168891657413108,9.057887160903922,11.449216609247154,131.0845609654609,-0.17385864189790956,8.967458981327695,11.462185438995649,131.38169503792386,-0.17651946935305807,10.225095248880166,13.161756717669507,173.23183989511838,-0.06066692093653048,,,,,,,,,,,,,,,,
real_data5_testing,correlation_mix,Age_linear,3,LinearRegression,regression,10.966734359810465,13.560739028172232,183.89364299019357,0.06750880510589652,9.43685746311343,11.901803976156856,141.65293788686313,0.06602974513754178,9.185602762930195,11.704286959464257,136.99033322948506,0.09677202359033577,10.797471614501502,13.56709381486007,184.06603458121438,0.06663463872316155,,,,,,,,,,,,,,,,
real_data5_testing,correlation_mix,Age_linear,3,RandomForestRegressor,regression,11.517837988826818,14.31152379091955,204.81971321805628,-0.038603488467287006,10.304643162715792,12.665361465048557,160.41138104033695,-0.057651614347326685,9.951782424882984,12.125095374477814,147.01793784018327,0.03065631449439099,11.678211787206202,13.854290933471908,191.9413772692819,0.02670020926717309,,,,,,,,,,,,,,,,
real_data5_testing,correlation_mix,Age_linear,4,LinearRegression,regression,11.09888402858765,14.134190266999191,199.77533450373468,0.09620971640223608,9.002508373999984,11.115839142667214,123.56187984565258,-0.1277810499466301,8.062835640598353,10.337574391699736,106.86544430392617,0.024611610549761465,10.997214056335503,13.828020494556483,191.21415079787414,0.13494079733709297,,,,,,,,,,,,,,,,
real_data5_testing,correlation_mix,Age_linear,4,RandomForestRegressor,regression,10.872064812018722,14.003888816209372,196.1089019767539,0.11279677957289025,8.67819232221048,10.833915057427555,117.37371547155551,-0.07130008248498876,8.616678380894864,10.755309305976235,115.67667826721899,-0.05581078754632429,11.712288376365194,14.625926687005125,213.9177314536487,0.03222904040003416,,,,,,,,,,,,,,,,
real_data5_testing,correlation_mix,erythema,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4594594594594595,0.33042635658914726,0.3208958885290943,0.5511736605873582,0.4864864864864865,0.32703488372093026,0.323538961038961,0.5501259656279041,0.5,0.3536821705426357,0.3438842203548086,0.5655939654556497,0.47297297297297297,0.34205426356589147,0.3384146341463415,0.5564677999857107
real_data5_testing,correlation_mix,erythema,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5405405405405406,0.34689922480620156,0.34161775495231106,0.5811574616786943,0.5945945945945946,0.3863049095607235,0.38673881144534117,0.5747897320669045,0.5540540540540541,0.35271317829457366,0.35067287784679085,0.5813216582337855,0.5945945945945946,0.37015503875968997,0.37082362082362086,0.5830599752841015
real_data5_testing,correlation_mix,erythema,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.5,0.3467377260981912,0.340345999382144,0.5655059598232892,0.527027027027027,0.38145994832041347,0.37148809523809523,0.592515688445921,0.35135135135135137,0.28165374677002586,0.2653123903123903,0.5075621252630509,0.35135135135135137,0.28972868217054265,0.265887889388639,0.5130959079055478
real_data5_testing,correlation_mix,erythema,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.581081081081081,0.3481912144702843,0.3345733550337131,0.7376473954798223,0.5675675675675675,0.3343023255813954,0.31112091791703445,0.7264616563367032,0.5405405405405406,0.330749354005168,0.3222610722610722,0.7421193095893021,0.5405405405405406,0.330749354005168,0.3222610722610722,0.7333580913370874
real_data5_testing,correlation_mix,erythema,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4594594594594595,0.29925710594315247,0.29578173374613004,0.5298848893771062,0.4594594594594595,0.29925710594315247,0.29578173374613004,0.5298848893771062,0.36486486486486486,0.2262596899224806,0.22354679802955668,0.46897661915478867,0.40540540540540543,0.2437015503875969,0.2417064606741573,0.4867139072561682
real_data5_testing,correlation_mix,erythema,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5405405405405406,0.30184108527131787,0.29912087912087915,0.6998529919294892,0.5405405405405406,0.30991602067183466,0.3106232391946677,0.7182854669248688,0.581081081081081,0.3123385012919897,0.31100217864923746,0.7043680435560619,0.5675675675675675,0.31459948320413433,0.31560615226676936,0.7106963491729096
real_data5_testing,correlation_mix,erythema,3,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.43243243243243246,0.30038759689922484,0.2826718639262934,0.5284340058228842,0.4594594594594595,0.31201550387596905,0.2959616448460262,0.5384962312006573,0.5,0.3536821705426357,0.3475254865616311,0.5687621682206265,0.5135135135135135,0.3283268733850129,0.3235274089206674,0.5549324459090963
real_data5_testing,correlation_mix,erythema,3,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5,0.3074935400516796,0.3123858032177217,0.5737370199019911,0.5540540540540541,0.33769379844961245,0.3412698412698413,0.5666908346358441,0.5135135135135135,0.32025193798449614,0.3216105015673981,0.5715321078414581,0.5135135135135135,0.3283268733850129,0.33240781181755785,0.5836385507009499
real_data5_testing,correlation_mix,erythema,4,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4864864864864865,0.34205426356589147,0.3335829931718034,0.5607160718751116,0.5135135135135135,0.34560723514211883,0.3410492845786964,0.5655887558199073,0.4594594594594595,0.33737080103359174,0.33251613548806724,0.5542138551598108,0.4189189189189189,0.28989018087855295,0.2795126814114156,0.5225372563378939
real_data5_testing,correlation_mix,erythema,4,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5540540540540541,0.23837209302325582,0.18141592920353983,0.5651441386418848,0.5675675675675675,0.2522609819121447,0.205762987012987,0.6700900460050597,0.5945945945945946,0.3250968992248062,0.326025641025641,0.7003983775828171,0.581081081081081,0.29618863049095606,0.28640965732087226,0.6975891681661447
real_data5_testing,correlation_mix,scaling,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.581081081081081,0.5090326340326341,0.47242343664038144,0.6668331668331668,0.5540540540540541,0.5011655011655012,0.4567404140574872,0.660518648018648,0.5,0.4542540792540793,0.4073015873015873,0.6286151348651349,0.47297297297297297,0.4414335664335664,0.39182670166712724,0.6189844877344878
real_data5_testing,correlation_mix,scaling,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6621621621621622,0.4224941724941725,0.43648504273504274,0.8117037476412475,0.6621621621621622,0.42744755244755245,0.4397865853658537,0.818087814962815,0.6621621621621622,0.41113053613053613,0.41885404568331397,0.8396064005439005,0.6486486486486487,0.5282634032634032,0.5118103055175559,0.828598137973138
real_data5_testing,correlation_mix,scaling,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.5,0.4755244755244755,0.43646464646464644,0.636247433122433,0.4864864864864865,0.4414335664335664,0.4185980685980686,0.6130473692973694,0.5,0.3470279720279721,0.3384728082512893,0.5709269896769897,0.5,0.43793706293706297,0.48166666666666663,0.6152139527139527
real_data5_testing,correlation_mix,scaling,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5945945945945946,0.34644522144522144,0.326984126984127,0.7824748168498168,0.6216216216216216,0.35926573426573427,0.3378844114528102,0.7606698856698857,0.5945945945945946,0.33653846153846156,0.31655755591925805,0.7499555999555999,0.5945945945945946,0.3414918414918415,0.3239130434782609,0.7515267718392719
real_data5_testing,correlation_mix,scaling,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4594594594594595,0.3342074592074592,0.33035714285714285,0.5576295232545232,0.5405405405405406,0.38752913752913754,0.3873123842790172,0.6017964674214674,0.5135135135135135,0.34207459207459207,0.3415504248837582,0.5686754218004217,0.5,0.3945221445221445,0.3734903381642512,0.5968375374625374
real_data5_testing,correlation_mix,scaling,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5945945945945946,0.3741258741258741,0.3758116883116883,0.7908265345765346,0.5945945945945946,0.3741258741258741,0.3758116883116883,0.793342594905095,0.6351351351351351,0.3933566433566434,0.3958333333333333,0.7864187895437895,0.6756756756756757,0.46153846153846156,0.4763888888888889,0.7285712551337551
real_data5_testing,correlation_mix,scaling,3,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.5675675675675675,0.41025641025641024,0.4211622807017543,0.612118437118437,0.527027027027027,0.38111888111888115,0.3905350978135788,0.5914255883005883,0.5,0.31934731934731936,0.32816248862414166,0.5582351676101676,0.4594594594594595,0.4073426573426573,0.3591558441558441,0.596871878121878
real_data5_testing,correlation_mix,scaling,3,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6351351351351351,0.377039627039627,0.370803829006032,0.7768230033855035,0.6216216216216216,0.3755827505827506,0.3671717171717172,0.7836635586635586,0.581081081081081,0.35139860139860135,0.3433645006678714,0.8033978174603176,0.6756756756756757,0.5247668997668997,0.5618131868131867,0.8108072483072483
real_data5_testing,correlation_mix,scaling,4,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.5405405405405406,0.5061188811188811,0.5047270955165691,0.6547573953823954,0.47297297297297297,0.42657342657342656,0.42757936507936506,0.5998824092574093,0.35135135135135137,0.26165501165501165,0.25228070175438594,0.5003902347652347,0.43243243243243246,0.3036130536130536,0.3051025163094129,0.5404626623376624
real_data5_testing,correlation_mix,scaling,4,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.4189189189189189,0.3569347319347319,0.3998368013055895,0.7026362526362526,0.44594594594594594,0.3697552447552448,0.41270580925753336,0.6967563686313687,0.5,0.28175990675990675,0.2722672064777328,0.693314844877345,0.4594594594594595,0.25757575757575757,0.24970760233918127,0.6926252566877567
real_data5_testing,correlation_mix,definite_borders,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4594594594594595,0.3912108703130375,0.40166378387282764,0.5934250550527516,0.44594594594594594,0.36457258341933263,0.3779042438893365,0.5760250126661293,0.3918918918918919,0.30893102855177157,0.31594567404426555,0.5419810229607493,0.3783783783783784,0.30925352597179223,0.3155322894128864,0.54303261116997
real_data5_testing,correlation_mix,definite_borders,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.527027027027027,0.4017457860337117,0.4065126050420168,0.751116896543623,0.6081081081081081,0.47095373237014104,0.47662903545256485,0.7740114556835631,0.5405405405405406,0.41677416580667354,0.4158128028316445,0.7789714095015641,0.5675675675675675,0.42960956312349496,0.43244047619047615,0.7763882240820035
real_data5_testing,correlation_mix,definite_borders,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4189189189189189,0.4184081527347781,0.42499321937242684,0.6019100598999856,0.527027027027027,0.5034614723082216,0.5177703648793344,0.6608103662014828,0.40540540540540543,0.3655400756793946,0.3757943245209798,0.5662321402534125,0.44594594594594594,0.44192896456828346,0.4289344764237599,0.6164620290921724
real_data5_testing,correlation_mix,definite_borders,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.4594594594594595,0.33875128998968007,0.33425925925925926,0.7419369960853532,0.4864864864864865,0.36807705538355695,0.3753056628056628,0.7550783289707064,0.4594594594594595,0.3621861025111799,0.38125,0.7539714451486961,0.4864864864864865,0.4019822841417269,0.4279689608636977,0.7546271645617496
real_data5_testing,correlation_mix,definite_borders,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.5675675675675675,0.5682404540763674,0.543921410136419,0.7015801864336269,0.527027027027027,0.510405916752666,0.5073220069077566,0.6655881377131253,0.5,0.43743550051599583,0.43626811594202897,0.6235190981037007,0.527027027027027,0.4502708978328173,0.4572829131652661,0.6350779257943695
real_data5_testing,correlation_mix,definite_borders,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5405405405405406,0.410969212246302,0.4145622895622895,0.8050992269199224,0.5135135135135135,0.3962633298933609,0.4002071457953811,0.7863575878698407,0.5540540540540541,0.42412710698314415,0.43186459334466926,0.8198550171975344,0.5675675675675675,0.450765393876849,0.45986788061336253,0.8205042094267351
real_data5_testing,correlation_mix,definite_borders,3,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.4594594594594595,0.4801771585827313,0.4459147174664416,0.6466593270919522,0.43243243243243246,0.4654712762297901,0.42832080200501255,0.6360559065561312,0.3783783783783784,0.36244410044719644,0.3503692139954406,0.574156434387821,0.43243243243243246,0.4246216030271758,0.40785714285714286,0.614429146877901
real_data5_testing,correlation_mix,definite_borders,3,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5675675675675675,0.43541451668386655,0.4387007729112993,0.7807697434089375,0.6216216216216216,0.49178706570347436,0.4957474957474957,0.7741950405954389,0.5135135135135135,0.4136781905744754,0.4162983135585875,0.7947527007140135,0.5675675675675675,0.48166064671482633,0.48401694491894154,0.8096585303761288
real_data5_testing,correlation_mix,definite_borders,4,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.40540540540540543,0.4442294461644307,0.42574160811865724,0.6133177740634921,0.43243243243243246,0.47936016511867907,0.4480492185410218,0.636794057294282,0.527027027027027,0.565875472996216,0.5356018250755092,0.6983209420022812,0.5675675675675675,0.6111541107671138,0.5820018715558174,0.7279539728209582
real_data5_testing,correlation_mix,definite_borders,4,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.527027027027027,0.42103113175094603,0.42022932022932025,0.7690414560430415,0.5540540540540541,0.4357370141038872,0.4383382318164927,0.7620912116647347,0.4864864864864865,0.4066477468180255,0.40742057847321006,0.7489753391977376,0.4864864864864865,0.4066477468180255,0.40709518791710575,0.7580811263587717
real_data5_testing,correlation_mix,itching,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.40540540540540543,0.39375,0.37331932773109244,0.5969205116133083,0.3918918918918919,0.38125,0.3733096268810555,0.5885518675455116,0.36486486486486486,0.34791666666666665,0.34660974801061006,0.5674407564344004,0.35135135135135137,0.3395833333333333,0.333089889181479,0.5609702605147521
real_data5_testing,correlation_mix,itching,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5135135135135135,0.48125000000000007,0.4761510487694006,0.7802507062146894,0.5,0.46458333333333335,0.460540820323429,0.7802838590709353,0.47297297297297297,0.4375,0.4373670307703291,0.7608080273069681,0.5,0.4770833333333334,0.4814153439153439,0.765172434086629
real_data5_testing,correlation_mix,itching,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.43243243243243246,0.39375000000000004,0.3933861043347775,0.602683223477715,0.43243243243243246,0.39375,0.3940143369175627,0.6028903797865662,0.3918918918918919,0.35625,0.35144416394416395,0.5766293942247332,0.4594594594594595,0.42499999999999993,0.4162296037296037,0.6215866290018832
real_data5_testing,correlation_mix,itching,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.5405405405405406,0.4875,0.482032279314888,0.7428289783427495,0.5540540540540541,0.5083333333333333,0.5047909251946111,0.7395943188951664,0.5405405405405406,0.49374999999999997,0.48866592344853216,0.7619383631512868,0.527027027027027,0.4708333333333333,0.45687747035573123,0.7784765379786567
real_data5_testing,correlation_mix,itching,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.40540540540540543,0.39791666666666664,0.4007155635062612,0.6012700094161958,0.44594594594594594,0.44375,0.44613763330942624,0.6307387790332706,0.4864864864864865,0.49583333333333335,0.48358311683275823,0.6635397049591966,0.4594594594594595,0.45833333333333337,0.45814132104454686,0.6401490897677338
real_data5_testing,correlation_mix,itching,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.47297297297297297,0.4458333333333333,0.43695084485407065,0.754967827997489,0.5,0.47916666666666663,0.47050449550449547,0.7441233129315756,0.581081081081081,0.5541666666666667,0.5467047930283224,0.7602387397991212,0.5135135135135135,0.4854166666666666,0.47455307551215475,0.7611827134337729
real_data5_testing,correlation_mix,itching,3,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.40540540540540543,0.4041666666666666,0.40011455518111955,0.6028805712492153,0.3918918918918919,0.3916666666666666,0.38914492342597845,0.5943157564344005,0.3918918918918919,0.3770833333333333,0.3777521761392729,0.5868389045825486,0.3783783783783784,0.35833333333333334,0.35539881574364335,0.5751490897677338
real_data5_testing,correlation_mix,itching,3,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.47297297297297297,0.43125,0.42916476772096135,0.757239877589454,0.4864864864864865,0.44375,0.43708102242584995,0.7360481403013183,0.5135135135135135,0.4666666666666667,0.4676561882724759,0.7661729048964219,0.527027027027027,0.48333333333333334,0.48597138868500206,0.7700849419334589
real_data5_testing,correlation_mix,itching,4,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.47297297297297297,0.44791666666666663,0.44295167198393004,0.6353707627118644,0.47297297297297297,0.44375,0.44324229691876754,0.632350517890772,0.3918918918918919,0.3770833333333333,0.3750955574139727,0.5868389045825486,0.40540540540540543,0.3916666666666667,0.38583996648512775,0.5964563716258632
real_data5_testing,correlation_mix,itching,4,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6081081081081081,0.5770833333333333,0.5719702248234857,0.8257089610797239,0.5675675675675675,0.5270833333333333,0.5256359915280455,0.8232770323289391,0.527027027027027,0.48958333333333326,0.47240829346092506,0.8032224968612681,0.5405405405405406,0.5041666666666667,0.4913966365873667,0.8114298885750157
real_data5_testing,correlation_mix,koebner_phenomenon,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.6081081081081081,0.45431096681096683,0.45218382377726096,0.6504108200228891,0.581081081081081,0.4431998556998557,0.4441170934777072,0.6404901851022541,0.581081081081081,0.39368686868686875,0.385423954689322,0.6046978404737026,0.5675675675675675,0.3586580086580086,0.3494318181818182,0.5917811116086978
real_data5_testing,correlation_mix,koebner_phenomenon,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6081081081081081,0.3507215007215007,0.3486394557823129,0.8424090038314176,0.6081081081081081,0.34585137085137085,0.3426629761216227,0.8363984674329501,0.6081081081081081,0.390494227994228,0.39978349256699774,0.8257354953475642,0.6081081081081081,0.3856240981240981,0.3893092173868402,0.8238162101308651
real_data5_testing,correlation_mix,koebner_phenomenon,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.6081081081081081,0.4248376623376624,0.42336890162977125,0.6292907523510972,0.6216216216216216,0.43039321789321794,0.4297183819764465,0.6341518634622083,0.6216216216216216,0.4132215007215007,0.42294372294372296,0.6229421679852715,0.6216216216216216,0.40835137085137085,0.41645899739206027,0.6201102776533811
real_data5_testing,correlation_mix,koebner_phenomenon,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6756756756756757,0.46004689754689754,0.4985260770975056,0.8315393777678259,0.6756756756756757,0.46491702741702745,0.5072833599149389,0.83211486789073,0.6756756756756757,0.46491702741702745,0.5014236622484045,0.857951902025178,0.6891891891891891,0.4656024531024531,0.5060180754917597,0.8565833830920038
real_data5_testing,correlation_mix,koebner_phenomenon,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.6081081081081081,0.45230880230880227,0.4200292461162026,0.6482739961188237,0.5405405405405406,0.3229437229437229,0.32600170502983805,0.5777280191073295,0.6351351351351351,0.4084776334776335,0.4126436781609195,0.639829949743743,0.6351351351351351,0.4084776334776335,0.4165608207132389,0.6351775140568244
real_data5_testing,correlation_mix,koebner_phenomenon,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.7297297297297297,0.5117424242424242,0.55173294059892,0.8086388826690551,0.7432432432432432,0.5295995670995671,0.57173294059892,0.8084337836493009,0.7432432432432432,0.4775252525252526,0.4948752228163993,0.8452122829278002,0.6621621621621622,0.3852453102453102,0.386665949203616,0.8455924702691945
real_data5_testing,correlation_mix,koebner_phenomenon,3,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.5405405405405406,0.3278138528138528,0.3223443223443223,0.56590815793402,0.5405405405405406,0.3278138528138528,0.3258454106280193,0.5683335821266856,0.6756756756756757,0.4325757575757576,0.44578853046594985,0.6480304896253173,0.6351351351351351,0.40360750360750364,0.42768290111743623,0.6233383713987163
real_data5_testing,correlation_mix,koebner_phenomenon,3,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6486486486486487,0.3673881673881674,0.3709090909090909,0.8325589640244813,0.6486486486486487,0.3625180375180375,0.3638689526847422,0.8430113947355327,0.6756756756756757,0.4325757575757576,0.4301308827624617,0.8225416106881625,0.6756756756756757,0.42027417027417024,0.4214236622484045,0.8109582586953277
real_data5_testing,correlation_mix,koebner_phenomenon,4,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.6216216216216216,0.4426948051948052,0.44517045454545456,0.6488138776931881,0.6216216216216216,0.4426948051948052,0.44806618819776717,0.6487146713439818,0.5945945945945946,0.44675324675324674,0.436511011481953,0.644647833009902,0.581081081081081,0.4308982683982684,0.42757224632245017,0.6346370104990795
real_data5_testing,correlation_mix,koebner_phenomenon,4,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.6621621621621622,0.4593614718614719,0.4971847739888977,0.8570391414141414,0.6756756756756757,0.4526154401154401,0.4904040404040404,0.8714243730407523,0.7027027027027027,0.48576839826839824,0.5210389610389611,0.8750090187590188,0.7432432432432432,0.5319083694083694,0.5645837254532907,0.8744493892123203
real_data5_testing,correlation_mix,polygonal_papules,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.918918918918919,0.6835978835978835,0.6972541893801737,,0.918918918918919,0.6947089947089947,0.6947089947089947,,0.9054054054054054,0.6671957671957672,0.6192735158579561,,0.918918918918919,0.7227513227513228,0.6612903225806451,
real_data5_testing,correlation_mix,polygonal_papules,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.9054054054054054,0.6560846560846562,0.5384833050367855,,0.9054054054054054,0.6560846560846562,0.5384833050367855,,0.9054054054054054,0.6560846560846562,0.5384833050367855,,0.9054054054054054,0.6560846560846562,0.5384833050367855,
real_data5_testing,correlation_mix,polygonal_papules,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.9054054054054054,0.5785714285714286,0.5887163561076605,,0.8918918918918919,0.5428571428571429,0.5552191515578243,,0.9054054054054054,0.5678571428571428,0.5851449275362318,,0.8783783783783784,0.5071428571428571,0.5184782608695653,
real_data5_testing,correlation_mix,polygonal_papules,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.8378378378378378,0.43124999999999997,0.41441441441441446,,0.8378378378378378,0.43124999999999997,0.41441441441441446,,0.8648648648648649,0.49196428571428563,0.4769144144144144,,0.8513513513513513,0.45624999999999993,0.43320229320229325,
real_data5_testing,correlation_mix,polygonal_papules,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.8378378378378378,0.3886198547215496,0.38179181929181927,,0.8648648648648649,0.4600484261501211,0.448756105006105,,0.8783783783783784,0.4957627118644068,0.480006105006105,,0.8918918918918919,0.5314769975786925,0.5103066867772751,
real_data5_testing,correlation_mix,polygonal_papules,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.8378378378378378,0.4200968523002421,0.39114420062695926,,0.8513513513513513,0.45581113801452783,0.4147372742200328,,0.8378378378378378,0.4200968523002421,0.39114420062695926,,0.8513513513513513,0.45581113801452783,0.4147372742200328,
real_data5_testing,correlation_mix,polygonal_papules,3,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.8783783783783784,0.4403460837887067,0.42113649867660563,,0.8783783783783784,0.3847905282331512,0.37951283166594174,,0.9324324324324325,0.5514571948998178,0.531267217630854,,0.918918918918919,0.5236794171220401,0.5035729820418815,
real_data5_testing,correlation_mix,polygonal_papules,3,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.918918918918919,0.5236794171220401,0.506267217630854,,0.9054054054054054,0.44034608378870677,0.41460055096418735,,0.9054054054054054,0.4959016393442623,0.4772571925681973,,0.918918918918919,0.5236794171220401,0.506267217630854,
real_data5_testing,correlation_mix,polygonal_papules,4,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.8783783783783784,0.6989139515455305,0.5260061919504644,,0.8513513513513513,0.6597326649958228,0.4893945778901531,,0.8783783783783784,0.7121136173767754,0.5551037225466662,,0.8648648648648649,0.6359231411862991,0.4672758753366679,
real_data5_testing,correlation_mix,polygonal_papules,4,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.8783783783783784,0.6285714285714286,0.6263736263736264,,0.8783783783783784,0.6285714285714286,0.6263736263736264,,0.8783783783783784,0.6142857142857142,0.5968379446640316,,0.8918918918918919,0.6619047619047619,0.6565656565656565,
real_data5_testing,correlation_mix,follicular_papules,0,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.9324324324324325,0.7389705882352942,0.6800373134328358,0.8416586118015281,0.9324324324324325,0.7389705882352942,0.6800373134328358,0.8416586118015281,0.9324324324324325,0.49264705882352944,0.43194444444444446,0.7184968470956459,0.918918918918919,0.48897058823529416,0.4568230277185501,0.7149469529595875
real_data5_testing,correlation_mix,follicular_papules,0,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.9459459459459459,0.41666666666666663,0.3892339544513458,0.9053763880061639,0.9459459459459459,0.41666666666666663,0.3892339544513458,0.8527348690698222,0.9459459459459459,0.41666666666666663,0.3892339544513458,0.8613902531718198,0.9459459459459459,0.41666666666666663,0.3892339544513458,0.9001177117657146
real_data5_testing,correlation_mix,follicular_papules,1,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.918918918918919,0.5306372549019608,0.4907407407407407,0.7166830640706987,0.918918918918919,0.5306372549019608,0.4907407407407407,0.7166830640706987,0.9054054054054054,0.5269607843137255,0.46380597014925373,0.7130598131271287,0.9054054054054054,0.5269607843137255,0.46380597014925373,0.7130598131271287
real_data5_testing,correlation_mix,follicular_papules,1,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.9459459459459459,0.41666666666666663,0.41127098321342925,0.9768185296419036,0.9459459459459459,0.41666666666666663,0.41127098321342925,0.972478251864126,0.9459459459459459,0.41666666666666663,0.41127098321342925,0.9615509642824266,0.9459459459459459,0.41666666666666663,0.41127098321342925,0.9565468793151064
real_data5_testing,correlation_mix,follicular_papules,2,DecisionTreeClassifier,classification,,,,,,,,,,,,,,,,,0.9054054054054054,0.7732843137254902,0.6433982683982683,0.8553914869375623,0.9054054054054054,0.7732843137254902,0.6433982683982683,0.8553914869375623,0.9054054054054054,0.7732843137254902,0.6433982683982683,0.8553914869375623,0.9054054054054054,0.7732843137254902,0.6433982683982683,0.8553914869375623
real_data5_testing,correlation_mix,follicular_papules,2,RandomForestClassifier,classification,,,,,,,,,,,,,,,,,0.9459459459459459,0.41666666666666663,0.41127098321342925,0.8589161603608579,0.9459459459459459,0.41666666666666663,0.41127098321342925,0.865401045981773,0.972972972972973,0.75,0.7463768115942029,0.8470697551320998,0.972972972972973,0.75,0.7463768115942029,0.9398495753935376
